id,Membership Type,Gender,Age,Birthday,Date Created,Diary Date,Diary Type,Diary Title,Diary Class,Num of Content,Hour,Mapped Emotions,Diary Content,grouped_emotion
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-12-25 02:56:00,자유형식,,관찰하기,52,2,"['편안함', '기쁨', '즐거움']","오늘은 아침 햇살이 유난히 따뜻하게 느껴졌다. 커피 한 잔 들고 창문 밖을 바라보며 잠시 생각에 잠겼다. 거리에 아이들이 뛰노는 소리가 들려왔고, 그 웃음소리에 나도 모르게 미소가 지어졌다. 점심에는 오랜만에 친구들을 만나 맛있는 음식을 먹으며 이런저런 이야기를 나눴다. 날씨가 좋아서인지 발걸음도 가벼웠다. 저녁에는 집 근처 공원을 산책하며 서서히 저물어 가는 하늘을 바라보았다. 바람이 살랑살랑 불어와 기분이 좋았다. 이런 평화로운 하루가 계속되면 좋겠다 생각하며 하루를 마무리했다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-09-25 23:14:00,자유형식,,관찰하기,91,23,['우울/슬픔'],"오늘 하루는 유난히 하늘이 흐렸다. 아침에 눈을 떴을 때부터, 창 밖으로 보이는 회색 구름이 내 기분을 닮은 것 같았다. 평소처럼 커피를 마시며 하루를 시작했지만, 왠지 모르게 커피 맛이 조금 썼다. 출근길 지하철 안에서도 내가 아닌 다른 사람들만 분주히 움직이는 느낌이었다. 회사에서는 동료들과 웃으며 대화를 나눴지만, 마음 한켠은 어딘가 텅 빈 것 같았다. 저녁에는 좋아하는 음악을 들으며 산책을 했지만, 바람이 조금 차가워져서 그런지 마음이 더 쓸쓸하게 느껴졌다. 그래도 이렇게 하루를 정리하며 조금은 가벼운 마음으로 잠들 수 있기를 바라본다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-03-12 21:00:38,자유형식,,관찰하기,139,21,"['편안함', '기쁨', '즐거움']","오늘은 햇살이 따뜻하게 내리쬐는 날이었다. 아침에 일어나 창문을 열었더니 신선한 공기가 방 안으로 스며들었다. 커피 한 잔을 손에 들고 소파에 앉아 느긋하게 시간을 보냈다. 친구들과 약속이 있어 점심때쯤 집을 나섰다. 카페에서 만나 수다를 떨며 웃음꽃을 피웠다. 그들의 이야기를 들으며 나도 모르게 미소가 지어졌다. 집으로 돌아오는 길엔 가벼운 바람이 얼굴을 스치며 기분을 더욱 상쾌하게 했다. 하루가 이렇게 지나갔다는 게 아쉽기도 했지만, 마음 한 켠에 잔잔한 여운을 남긴 하루였다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-07-15 07:24:59,자유형식,,관찰하기,49,7,"['우울/슬픔', '분노', '혐오']","오늘은 참 묘한 하루였다. 아침부터 흐린 날씨에 기분이 묘하게 눌리는 느낌이었지만, 그래도 일상은 이어져야 하니까 출근길에 나섰다. 지하철에서 우연히 마주친 낯선 사람의 무례한 행동에 잠시 화가 치밀었지만, 그냥 지나가기로 했다. 회사에 도착해서는 커피 한 잔을 마시며 마음을 가다듬었다. 점심시간에 먹은 음식이 입맛에 맞지 않아 살짝 실망했지만, 동료와의 대화로 기분이 조금 나아졌다. 퇴근길에 들른 공원에서는 낙엽이 바람에 날리며 가을의 끝자락을 알리고 있었다. 그렇게 하루가 마무리되니, 여러 감정이 스쳐 지나가지만 결국 아무 일도 없던 것처럼 또 하루가 지나갔다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-03-18 20:45:19,자유형식,,관찰하기,263,20,"['우울/슬픔', '불안/공포']","오늘은 유난히 흐린 날씨였어. 아침에 일어나 보니 창밖의 회색빛 하늘이 나를 반기더라. 커피를 한 잔 내리며 창가에 앉아 있었어. 커피 향이 퍼지는데 기분이 조금 나아지는 것 같더라고. 출근길에 지하철은 여느 때처럼 붐볐지만, 사람들의 얼굴은 어딘가 모르게 지쳐 보였어. 회사에 도착해서는 일을 하려는데 집중이 잘 안 되더라. 동료와의 대화도 평소보다 어색하게 느껴지고, 머릿속에서는 자꾸만 쓸데없는 걱정들이 맴돌았어. 점심시간에 혼자 공원에 나가서 잠시 산책을 했는데, 바람이 불어오니 그나마 마음이 조금은 가벼워지더라. 저녁에는 좋아하는 영화를 보며 하루를 마무리했어. 내일은 조금 더 밝은 날이 되기를 바라며 잠들어야겠어.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-11-16 17:10:41,자유형식,,관찰하기,191,17,"['불안/공포', '중립']","오늘 아침, 창밖으로 햇살이 부드럽게 스며들었어. 커피 한 잔을 손에 쥐고 창가에 앉아 하루를 시작했지. 회사에 가는 길, 지하철 안은 여느 때처럼 붐볐지만 사람들의 얼굴을 보며 생각에 잠겼어. 오늘따라 조금은 무거운 기분이었지만, 동료들과의 웃음 속에서 마음이 가벼워지기도 했어. 점심시간엔 새로운 메뉴를 시도했는데, 예상치 못한 맛에 살짝 놀랐지 뭐야. 퇴근길엔 하늘이 붉게 물들어 있었어. 그저 평범한 하루였지만, 마음속에서 일렁이는 작은 파동들이 나를 조금 더 단단하게 만들어 주는 것 같아.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-01-10 23:34:22,자유형식,,관찰하기,13,23,"['기쁨', '즐거움']","오늘은 맑고 화창한 날씨 덕분에 기분이 한결 가벼웠다. 아침엔 카페에서 향긋한 커피 한 잔으로 시작했다. 바리스타가 내 이름을 기억해주어 반갑게 인사 나눴다. 점심엔 친구들과 공원에서 도시락을 나눠 먹으며 웃음소리가 끊이지 않았다. 저녁엔 오랜만에 가족들과 함께 저녁 식사를 하며 도란도란 이야기를 나눴다. 하루의 끝자락에, 창문을 열고 들어오는 시원한 바람을 맞으며 책을 읽었다. 평범하지만 소중한 순간들이 모여 오늘을 특별하게 만들어주었다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-09-01 04:00:38,자유형식,,관찰하기,739,4,"['우울/슬픔', '기쁨', '편안함']","아침 햇살이 창문을 통해 방 안을 가득 채웠다. 따뜻한 커피 한 잔을 손에 쥐고, 창밖으로 보이는 파란 하늘을 바라보며 하루를 시작했다. 점심에는 오랜만에 친구들과 만나 웃음이 끊이지 않는 시간을 보냈다. 하지만 문득, 바람에 흔들리는 나무를 보며 왠지 모를 쓸쓸함이 스쳐 지나갔다. 그런 기분을 떨쳐내려 집으로 돌아오는 길에 음악을 들으며 천천히 걸었다. 저녁에는 책을 읽으며 조용한 시간을 보내며 마음을 차분히 가라앉혔다. 하루를 마무리하며 고요한 밤의 공기를 깊이 들이마셨다.","['긍정', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-09-30 00:26:57,자유형식,,관찰하기,22,0,"['편안함', '기쁨', '즐거움']","오늘은 유난히 맑은 하늘 아래, 기분 좋게 하루를 시작했다. 아침에 일어나자마자 커피를 한 잔 내려 마시며 창밖을 바라보니, 거리에는 사람들이 여유롭게 걸어 다니고 있었다. 점심에는 친구들과 모여 맛있는 음식을 나누며 웃음꽃을 피웠다. 오후에는 공원 벤치에 앉아 책을 읽었는데, 바람이 살랑살랑 불어와 마음까지 시원하게 해주었다. 저녁에는 집으로 돌아와 좋아하는 음악을 들으며 하루를 마무리했다. 오늘 하루는 특별할 것 없이 평범했지만, 그런 일상 속의 작은 순간들이 나를 미소 짓게 했다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-08-18 15:35:00,자유형식,,관찰하기,154,15,"['편안함', '기쁨', '즐거움']","아침 햇살이 창문 너머로 스며들며 하루가 시작되었다. 커피 한 잔을 내리며 킁킁대던 향이 여전히 기억에 남는다. 출근길엔 지하철이 평소보다 한산해서 오랜만에 앉아 갈 수 있었다. 이어폰에서 흘러나오는 음악에 맞춰 고개를 끄덕이며, 창밖으로 빠르게 스쳐가는 풍경을 바라봤다. 점심시간엔 동료들과 함께 근처 새로 생긴 맛집을 찾아갔다. 메뉴판을 보며 웃고 떠들다 보니 시간 가는 줄도 몰랐다. 퇴근 후엔 오랜만에 친구를 만나 카페에서 수다를 떨었다. 서로의 이야기에 웃음꽃이 피어나고, 시간이 어떻게 흘렀는지 모를 정도로 즐거웠다. 집으로 돌아오는 길, 거리의 불빛들이 차분하게 반짝이며 나를 맞이했다. 오늘 하루가 이렇게 지나가다니, 문득 감사한 마음이 들었다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-11-30 15:15:57,자유형식,,관찰하기,19,15,"['기쁨', '즐거움']","오늘은 아침부터 맑은 햇살이 기분 좋게 비추는 날이었다. 커피 한 잔을 사들고 공원 벤치에 앉아 사람들을 구경했다. 아이들이 뛰어노는 모습을 보니 어릴 적 추억이 새록새록 떠올랐다. 오후에는 친구들과 만나 점심을 먹었는데, 대화 중에 웃음이 끊이질 않았다. 친구들과의 수다는 언제나 에너지를 충전해준다. 저녁에는 집에 돌아와 차분하게 음악을 들으며 책을 읽었다. 하루가 어떻게 이렇게 금방 지나갔는지 모르겠다. 평범한 하루였지만, 마음이 가볍고 따뜻했다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-12-05 02:05:00,자유형식,,관찰하기,260,2,"['편안함', '기쁨', '즐거움']","아침에 눈을 뜨자마자 창문을 열어 신선한 공기를 마셨다. 햇살이 부드럽게 방 안을 감싸며 하루를 시작하게 해줬다. 출근길에 들른 카페에서는 늘 마시던 아메리카노 대신 달콤한 라떼를 주문했다. 그 맛이 어찌나 좋던지, 마치 작은 행복을 한 모금씩 마시는 기분이었다. 일터에서는 동료들과의 대화가 유난히 즐거웠다. 점심시간에는 회사 근처 공원에 나가 가벼운 산책을 했다. 나무 사이로 불어오는 바람이 마음까지 시원하게 해줬다. 퇴근 후에는 오랜만에 혼자 영화를 보며 하루를 마무리했다. 스스로에게 주는 작은 선물 같은 시간이었다. 오늘 하루는 마치 편안한 음악처럼 자연스럽게 흘러갔다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-01-30 01:15:04,자유형식,,관찰하기,317,1,"['우울/슬픔', '불안/공포', '분노']","오늘은 참 묘한 날이었어. 아침에 눈을 뜨는데, 창밖의 햇살이 유난히 눈부시더라. 평소 같으면 기분이 좋았을 텐데, 오늘은 왠지 모르게 그 빛이 부담스럽게 느껴졌어. 출근길에 지하철 안 사람들의 얼굴을 보는데, 다들 무슨 생각을 하고 있을지 궁금했어. 일터에 도착해서는 일에 집중하려고 했지만, 마음 한구석이 계속 어수선했어. 점심시간에 동료들과 웃고 떠들었지만, 마음속 깊은 곳에서는 자꾸만 다른 생각들이 떠올랐어. 퇴근 후 집으로 돌아오는 길, 노을이 아름답게 물들어 있었는데, 그 풍경이 왠지 모르게 쓸쓸하게 느껴지더라. 오늘 하루는 이렇게 지나갔지만, 내일은 조금 더 맑은 마음으로 시작할 수 있길 바라.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-11-25 22:46:59,자유형식,,관찰하기,62,22,"['기쁨', '즐거움']","오늘은 아침부터 맑은 하늘이 반겨주었어. 언제나처럼 커피 한 잔으로 시작한 하루. 출근길 지하철에서 우연히 만난 친구와 잠깐의 대화가 활력을 불어넣었지. 회사에서는 팀원들과의 협업이 순조롭게 진행되었고, 점심시간에는 맛있는 파스타를 먹었어. 퇴근 후에는 공원에서 산책하며 가을바람을 만끽했어. 집에 돌아와서는 좋아하는 음악을 틀어놓고, 잔잔한 여유를 즐겼어. 오늘 하루는 마음속 깊이 스며드는 작은 행복들로 가득했어.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-12-29 10:10:11,자유형식,,관찰하기,71,10,"['편안함', '기쁨', '즐거움']","오늘은 맑은 하늘 아래에서 하루를 시작했다. 아침에 일어나 커피 한 잔을 손에 들고 창문을 열었더니 시원한 바람이 얼굴을 스치며 기분이 상쾌해졌다. 친구들과의 약속이 있어 오랜만에 활기찬 거리로 나갔다. 거리에는 웃음소리가 가득했고, 사람들의 활기찬 모습이 나를 더욱 기분 좋게 만들었다. 맛있는 음식을 함께 먹으며 이런저런 이야기를 나누다 보니 시간이 금세 흘렀다. 돌아오는 길, 노을이 지는 하늘을 바라보며 하루를 마무리했다. 소소하지만 따뜻한 순간들이 모여 오늘을 특별하게 만들어준 것 같다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-11-29 00:19:15,자유형식,,관찰하기,178,0,"['우울/슬픔', '불안/공포', '중립']","오늘은 여러 가지 감정이 교차하는 하루였어. 아침에 일어나자마자 창문을 열었는데, 비 오는 소리가 나를 반겨주더라. 비 오는 날은 늘 그렇듯, 조금 센치해지기도 하고, 생각도 많아지는 것 같아. 그래서 그런지 출근길 지하철 안에서도 사람들의 표정 하나하나가 눈에 들어왔어. 회사에서는 바쁘게 일을 하다 보니 잠시 잊고 있었는데, 점심시간에 혼자 산책하면서 다시 여러 생각이 나더라. 저녁에는 친구들과 약속이 있어서 나갔는데, 오랜만에 나눈 수다 덕분에 한결 마음이 가벼워졌어. 집에 돌아오는 길, 길가에 핀 가로등 불빛이 오늘 하루를 따뜻하게 마무리해주는 느낌이었어. 내일은 또 어떤 하루가 기다리고 있을지 궁금해지네.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-12-07 00:29:56,자유형식,,관찰하기,237,0,"['우울/슬픔', '불안/공포', '중립']","오늘은 아침부터 맑은 날씨 덕분에 기분 좋게 시작했어. 커피 한 잔을 마시며 창밖을 보는데, 지나가는 사람들의 얼굴이 유난히 평화로워 보이더라. 오후엔 친구들과 만나기로 했는데, 약속 장소로 가는 길에 지하철이 조금 지연돼서 살짝 초조했어. 다행히 도착해서 친구들과 맛있는 점심을 먹으며 웃고 떠들다 보니 어느새 저녁이 되었네. 집에 돌아오는 길, 노을이 아름답게 지는 걸 보며 여러 가지 생각이 스쳤어. 하루를 마무리하며, 오늘 있었던 작은 일들이 내일의 나에게 어떤 의미로 남을지 궁금해졌어.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-01-03 06:36:01,자유형식,,관찰하기,70,6,"['우울/슬픔', '중립']","아침 햇살이 창문을 통해 들어오며 하루가 시작되었다. 커피를 한 잔 내리며 창밖을 바라보았다. 거리의 사람들은 저마다의 속도로 바쁘게 움직이고 있었다. 나도 서둘러 출근 준비를 했다. 회사에서는 일에 몰두하며 시간을 보냈지만, 문득문득 창밖을 보며 생각에 잠기곤 했다. 점심시간에는 동료들과 함께 식사를 했지만, 묘하게 마음이 가라앉았다. 퇴근길, 지하철 창문에 비친 내 모습이 왠지 낯설게 느껴졌다. 집에 돌아와서는 책을 읽으며 조용히 하루를 마무리했다. 그렇게 오늘 하루도 흘러갔다.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-04-07 03:16:07,자유형식,,관찰하기,249,3,"['우울/슬픔', '불안/공포']","오늘은 평소와 조금 다른 하루였다. 아침에 일어나자마자 창밖을 보니 회색빛 하늘이 마음을 무겁게 했다. 출근길 지하철은 유난히도 붐볐고, 사람들의 빠른 발걸음에 나도 모르게 휩쓸려갔다. 회사에서는 해야 할 일이 산더미처럼 쌓여 있었고, 집중하려고 애썼지만 자꾸만 마음이 딴 곳으로 향했다. 점심시간에는 친한 동료와 카페에 가서 따뜻한 커피를 마셨는데, 그 순간만큼은 조금 마음이 놓였다. 퇴근 후 집에 돌아오는 길, 가로등 불빛이 길게 늘어진 그림자를 보며 오늘 하루도 무사히 지나갔음을 느꼈다. 내일은 조금 더 가벼운 마음으로 시작할 수 있기를 바라며 조용히 잠자리에 들었다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-08-29 01:32:00,자유형식,,관찰하기,10,1,"['우울/슬픔', '분노', '혐오']","오늘 하루는 참 묘했어. 아침에 일어나서 커피를 마시며 창밖을 봤는데, 하늘이 잔뜩 흐려 있더라고. 비가 올 것 같은 날씨에 괜히 기분이 가라앉았지. 점심때쯤 친구를 만나러 나가면서 길거리에 떨어진 낙엽을 밟을 때마다 사각사각 소리가 났어. 사람들은 바쁘게 지나가고, 나는 그 사이에서 문득 혼자라는 생각이 들었어. 카페에 앉아있는데 옆 테이블의 대화가 귀에 들어와선, 마음이 좀 복잡해졌어. 저녁에는 집에 돌아와서 좋아하는 음악을 틀어놓고 조용히 앉아 있었어. 오늘은 그냥 그런 날인 것 같아. 내일은 좀 더 나아지겠지.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-02-08 01:32:22,자유형식,,관찰하기,30,1,"['우울/슬픔', '분노']","오늘은 어쩐지 마음이 무겁게 느껴지는 하루였다. 아침부터 흐린 하늘이 마치 내 마음을 대변하는 것 같았다. 출근길엔 지하철에서 이어폰을 꽂고 평소 좋아하던 음악을 들었지만, 가사가 귀에 잘 들어오지 않았다. 회사에서는 동료들과 농담을 주고받으며 웃었지만, 웃음 뒤로 알 수 없는 공허함이 스며들었다. 퇴근 후 집으로 돌아오는 길, 거리의 노을이 아름다웠지만 그 빛이 오히려 쓸쓸하게 느껴졌다. 집에 돌아와 따뜻한 차 한 잔을 마시며, 오늘 하루를 조용히 되돌아보았다. 모든 게 지나가리라 믿으며, 내일은 조금 더 밝은 하루가 되길 바라본다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-11-22 16:56:54,자유형식,,관찰하기,640,16,"['중립', '우울/슬픔', '기쁨', '편안함']","오늘은 아침부터 맑은 하늘이 반겨줘서 기분 좋게 하루를 시작했어. 카페에서 커피 한 잔하며 책을 읽었는데, 내용이 마음에 와닿아 잠시 생각에 잠겼어. 점심엔 친구들과 만나 맛있는 파스타를 먹으며 웃음 가득한 시간을 보냈고, 저녁엔 공원을 산책하며 바람을 느꼈어. 하루가 끝나갈 무렵, 따뜻한 차 한 잔과 함께 오늘을 돌아보니, 작은 일상 속에서도 다양한 감정들이 스며들어 있었음을 느꼈어. 그저 평범한 날들이지만, 이런 작은 순간들이 모여 특별한 하루를 만들어주는 것 같아.","['중립', '긍정', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-01-14 20:54:59,자유형식,,관찰하기,38,20,"['기쁨', '편안함']","오늘은 맑은 하늘 아래에서 시작된 하루였어. 아침에 커피 한 잔을 들고 공원을 산책했는데, 바람이 살랑살랑 불어와 기분이 참 좋더라. 친구들과 점심 약속이 있어서 오랜만에 맛집을 찾았지. 서로의 근황을 나누며 웃고 떠들다 보니 시간이 어떻게 흘렀는지 모를 정도였어. 집에 돌아오는 길에 노을이 지는 걸 봤는데, 그 순간 왠지 모르게 마음이 차분해졌어. 하루를 마무리하며, 따뜻한 차를 마시며 책을 읽었는데, 이런 평범한 날들이 참 소중하다는 생각이 들더라.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-01-28 00:32:00,자유형식,,관찰하기,538,0,"['우울/슬픔', '기쁨']","오늘은 아침부터 햇살이 눈부시게 쏟아졌다. 창문을 열고 들어오는 상쾌한 공기에 기분 좋게 시작했지만, 마음 한켠엔 알 수 없는 무거움이 자리 잡고 있었다. 점심엔 친구들과 만나 웃고 떠들며 시간을 보냈고, 그들의 유쾌한 장난에 나도 모르게 함께 웃었다. 하지만 집으로 돌아오는 길, 노을이 지는 하늘을 보며 문득 생각이 많아졌다. 그동안의 작은 아쉬움들이 스쳐 지나가며 마음을 찌릿하게 했다. 그래도 오늘 하루, 소중한 사람들과 함께라서 참 다행이었다. 내일은 좀 더 맑은 마음으로 맞이할 수 있기를 바라며 잠자리에 든다.","['긍정', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2025-01-24 13:25:30,자유형식,,관찰하기,306,13,"['불안/공포', '기쁨', '즐거움']","아침에 일어나 창문을 열었더니 상쾌한 바람이 얼굴을 스치며 기분 좋은 하루의 시작을 알렸다. 출근길 지하철에서 우연히 만난 옛 친구와의 짧은 대화는 예상치 못한 즐거움을 선사했다. 회사에서 중요한 발표를 앞두고 손에 땀이 배었지만, 동료들의 격려 덕분에 용기를 낼 수 있었다. 발표가 끝난 후 환하게 웃어주는 팀원들을 보니 안도의 한숨이 나왔다. 퇴근길에는 좋아하는 카페에 들러 따뜻한 커피 한 잔과 함께 하루를 정리했다. 오늘 하루는 작은 순간들이 모여 특별한 기억이 되었다.","['긍정', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-10-21 13:49:00,자유형식,,관찰하기,1117,13,"['편안함', '기쁨', '즐거움']","오늘은 맑은 하늘 아래에서 하루를 시작했어. 커피 한 잔을 손에 들고, 창문 밖으로 살랑이는 바람을 느끼니 마음이 편안해지더라. 친구들과 약속이 있어 나섰는데, 거리에는 활기찬 사람들이 가득했어. 함께 맛있는 음식을 먹고 웃음이 끊이지 않는 대화를 나누며 시간 가는 줄 몰랐지. 돌아오는 길에 들른 공원에서는 아이들이 뛰어노는 모습을 보며 잠시 멈춰 서서 그 평화로운 풍경을 감상했어. 집에 돌아와서는 좋아하는 음악을 들으며 오늘 하루를 천천히 정리해봤어. 모든 게 자연스럽게 흘러갔던 하루, 이런 날은 참 감사하게 느껴져.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-09-10 02:13:16,자유형식,,관찰하기,16,2,"['우울/슬픔', '지루함', '중립']","오늘 아침, 해가 뜨기 전 조용한 거리를 산책하며 하루를 시작했어. 공기는 상쾌했고, 발걸음마다 작게 들리는 새소리가 어딘가 위로가 되더라. 회사에서는 반복되는 업무에 조금 지쳤지만, 동료들과의 수다 덕분에 웃을 수 있었어. 점심시간에는 혼자 카페에 가서 차 한 잔을 마시며 창밖을 바라봤어. 사람들이 오가는 모습을 보니 묘한 안정감이 들더라. 저녁엔 좋아하는 음악을 틀어놓고, 방 안에서 가만히 눈을 감았어. 그저 흘러가는 하루였지만, 이런 날도 있겠지 싶더라. 그래도 내일은 조금 더 활기찬 하루가 되길 바래본다.","['중립', '부정']"
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-09-03 22:55:59,자유형식,,관찰하기,47,22,['우울/슬픔'],"오늘은 평소와 다름없이 아침을 시작했지만, 마음이 조금 무거웠다. 커피를 마시며 창밖을 보니, 회색빛 구름이 하늘을 가득 채우고 있었다. 점심시간에는 친구들과 함께 식사를 했지만, 왠지 웃음이 쉽게 나오지 않았다. 집에 돌아오는 길, 공원에서 바람에 흔들리는 나무들을 보고 있자니, 괜히 마음이 차분해지는 듯했다. 저녁에는 좋아하는 음악을 틀어놓고 책을 읽으며 생각을 정리했다. 이렇게 소소한 하루가 지나갔지만, 마음 한켠에 남은 잔잔한 울림은 쉽게 가시지 않을 것 같다.",['부정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2024-01-23 03:10:40,자유형식,,관찰하기,136,3,"['편안함', '기쁨', '즐거움']","오늘은 아침부터 맑은 하늘이 반겨주었다. 커피 한 잔과 함께 시작한 하루는 자연스럽게 미소를 짓게 만들었다. 출근길에 들른 작은 빵집에서는 신선한 빵 냄새가 코끝을 간지럽혔다. 직장 동료들과의 점심은 유쾌한 대화로 가득했고, 서로의 이야기에 귀 기울이며 시간 가는 줄 몰랐다. 퇴근 후에는 오랜만에 공원을 산책했다. 가을 바람에 흔들리는 나뭇잎 소리가 마음을 편안하게 해주었다. 집에 돌아와서는 좋아하는 음악을 들으며 하루를 마무리했다. 오늘은 특별한 일 없이도 마음이 가벼웠던 하루였다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-10-19 23:06:38,자유형식,,관찰하기,24,23,"['편안함', '기쁨', '즐거움']","오늘은 유난히 하늘이 맑고 바람도 선선했다. 아침에 일어나자마자 커피를 한 잔 내려 마시며 창밖을 바라보니, 지나가는 사람들이 하나둘씩 눈에 들어왔다. 점심에는 친구들과 공원에서 만나 간단한 도시락을 나눠 먹었다. 풀밭에 누워 이야기를 나누며 웃다 보니 시간이 훌쩍 지나갔다. 저녁에는 오랜만에 가족들과 함께 저녁 식사를 했다. 식탁에 둘러앉아 이런저런 이야기를 나누며 웃음이 끊이지 않았다. 하루의 끝자락, 따뜻한 차 한 잔을 마시며 오늘 하루를 되돌아보니, 참 소소하지만 행복한 순간들이 가득했다. 일상 속에서 이런 작은 순간들이 주는 즐거움이 참 소중하다는 생각이 들었다.",['긍정']
03ADE41B-C5C9-4D70-B1DB-50BC70CDF97D,,NotFixed,25,2000-09-01 00:00:00,2024-11-30 15:05:14,2023-09-24 03:02:08,자유형식,,관찰하기,214,3,"['편안함', '기쁨', '즐거움']","오늘은 바람이 살랑이는 아침에 일찍 눈을 떴다. 창문을 열자 상쾌한 공기가 방 안으로 스며들어왔다. 간단한 아침을 먹고 산책을 나섰다. 공원 길을 따라 걷다 보니, 나무 사이로 비치는 햇살이 참 따뜻했다. 벤치에 앉아 한참을 멍하니 하늘을 바라봤다. 저 멀리서 아이들이 웃고 떠드는 소리가 들렸다. 그 소리에 나도 모르게 미소가 지어졌다. 오후에는 친구들과 카페에 갔다. 커피 한 잔을 앞에 두고 이야기를 나누며 시간 가는 줄 몰랐다. 집으로 돌아오는 길, 거리의 노을이 아름다워 한참을 서서 바라봤다. 오늘 하루, 참 좋았다.",['긍정']
